,Headlines,Snippets,Year,Country
0,Chaos in Central African Republic Imperils Aid Groups’ Work,"Mayhem is spreading, tens of thousands of people have been displaced, and aid groups warn that “we cannot operate in a country where we are the target.”",2017,CAR
1,Militia Fighters Kill 13 in Central African Republic,Displaced people living in the northern town of Kaga-Bandoro were attacked by militia fighters before United Nations peacekeepers repelled them.,2016,CAR
2,At Least 30 Killed in Central African Republic Fighting,"Thirty people were killed and 57 others wounded during an attack on refugees by largely Muslim Seleka militia in the north of Central African Republic on Wednesday, U.N. peacekeepers said on Thursday. ",2016,CAR
3,Fighting in Central African Republic Kills at Least 23,"Fighters from Central African Republic's largely Muslim Seleka militia attacked refugees in the country's remote north on Wednesday, stabbing or hacking to death 13 people before U.N. peacekeepers repelled them, killing at least 10, officials said...",2016,CAR
4,Win a Trip in 2018!,Apply to win a reporting trip to the developing world.,2017,CAR
5,Central African Republic Worst Country in the World for Young People &#8211; Study,"Little or no access to education and healthcare, poor job prospects and low participation levels in politics make the Central African Republic the worst country in the world to be a young person, an index by a group representing Commonwealth count...",2016,CAR
6,Fighting in Central African Republic Kills at Least 20,A local radio station and residents say that fighting between rival rebels groups in Central African Republic has killed at least 20 people.,2016,CAR
7,"Fighting in Central African Republic Kills 30, UN Says","Fighters with the former Seleka rebel group attacked a northern town in Central African Republic overnight Wednesday, and clashes left at least 30 dead and 57 wounded as United Nations peacekeepers confronted them, the U.N. said.",2016,CAR
8,U.N. Peacekeepers Accused of Rape in Central African Republic,A Human Rights Watch report on abuse by peacekeepers in Central African Republic added to what the United Nations has called a serious problem.,2016,CAR
9,"Central African Republic, Chad, Zambia Top Global Hunger Index","Hunger levels in developing countries have fallen 29 percent since 2000, but efforts to curb hunger must be accelerated in order to meet an international target to eradicate it by 2030, according to an annual index published on Tuesday.",2016,CAR
10,Chaos in Central African Republic Imperils Aid Groups’ Work,"Mayhem is spreading, tens of thousands of people have been displaced, and aid groups warn that “we cannot operate in a country where we are the target.”",2017,CAR
11,Militia Fighters Kill 13 in Central African Republic,Displaced people living in the northern town of Kaga-Bandoro were attacked by militia fighters before United Nations peacekeepers repelled them.,2016,CAR
12,At Least 30 Killed in Central African Republic Fighting,"Thirty people were killed and 57 others wounded during an attack on refugees by largely Muslim Seleka militia in the north of Central African Republic on Wednesday, U.N. peacekeepers said on Thursday. ",2016,CAR
13,Fighting in Central African Republic Kills at Least 23,"Fighters from Central African Republic's largely Muslim Seleka militia attacked refugees in the country's remote north on Wednesday, stabbing or hacking to death 13 people before U.N. peacekeepers repelled them, killing at least 10, officials said...",2016,CAR
14,Win a Trip in 2018!,Apply to win a reporting trip to the developing world.,2017,CAR
15,Central African Republic Worst Country in the World for Young People &#8211; Study,"Little or no access to education and healthcare, poor job prospects and low participation levels in politics make the Central African Republic the worst country in the world to be a young person, an index by a group representing Commonwealth count...",2016,CAR
16,Fighting in Central African Republic Kills at Least 20,A local radio station and residents say that fighting between rival rebels groups in Central African Republic has killed at least 20 people.,2016,CAR
17,"Fighting in Central African Republic Kills 30, UN Says","Fighters with the former Seleka rebel group attacked a northern town in Central African Republic overnight Wednesday, and clashes left at least 30 dead and 57 wounded as United Nations peacekeepers confronted them, the U.N. said.",2016,CAR
18,U.N. Peacekeepers Accused of Rape in Central African Republic,A Human Rights Watch report on abuse by peacekeepers in Central African Republic added to what the United Nations has called a serious problem.,2016,CAR
19,"Central African Republic, Chad, Zambia Top Global Hunger Index","Hunger levels in developing countries have fallen 29 percent since 2000, but efforts to curb hunger must be accelerated in order to meet an international target to eradicate it by 2030, according to an annual index published on Tuesday.",2016,CAR
20,Chaos in Central African Republic Imperils Aid Groups’ Work,"Mayhem is spreading, tens of thousands of people have been displaced, and aid groups warn that “we cannot operate in a country where we are the target.”",2017,CAR
21,Militia Fighters Kill 13 in Central African Republic,Displaced people living in the northern town of Kaga-Bandoro were attacked by militia fighters before United Nations peacekeepers repelled them.,2016,CAR
22,At Least 30 Killed in Central African Republic Fighting,"Thirty people were killed and 57 others wounded during an attack on refugees by largely Muslim Seleka militia in the north of Central African Republic on Wednesday, U.N. peacekeepers said on Thursday. ",2016,CAR
23,Fighting in Central African Republic Kills at Least 23,"Fighters from Central African Republic's largely Muslim Seleka militia attacked refugees in the country's remote north on Wednesday, stabbing or hacking to death 13 people before U.N. peacekeepers repelled them, killing at least 10, officials said...",2016,CAR
24,Win a Trip in 2018!,Apply to win a reporting trip to the developing world.,2017,CAR
25,Central African Republic Worst Country in the World for Young People &#8211; Study,"Little or no access to education and healthcare, poor job prospects and low participation levels in politics make the Central African Republic the worst country in the world to be a young person, an index by a group representing Commonwealth count...",2016,CAR
26,Fighting in Central African Republic Kills at Least 20,A local radio station and residents say that fighting between rival rebels groups in Central African Republic has killed at least 20 people.,2016,CAR
27,"Fighting in Central African Republic Kills 30, UN Says","Fighters with the former Seleka rebel group attacked a northern town in Central African Republic overnight Wednesday, and clashes left at least 30 dead and 57 wounded as United Nations peacekeepers confronted them, the U.N. said.",2016,CAR
28,U.N. Peacekeepers Accused of Rape in Central African Republic,A Human Rights Watch report on abuse by peacekeepers in Central African Republic added to what the United Nations has called a serious problem.,2016,CAR
29,"Central African Republic, Chad, Zambia Top Global Hunger Index","Hunger levels in developing countries have fallen 29 percent since 2000, but efforts to curb hunger must be accelerated in order to meet an international target to eradicate it by 2030, according to an annual index published on Tuesday.",2016,CAR
30,Chaos in Central African Republic Imperils Aid Groups’ Work,"Mayhem is spreading, tens of thousands of people have been displaced, and aid groups warn that “we cannot operate in a country where we are the target.”",2017,CAR
31,Militia Fighters Kill 13 in Central African Republic,Displaced people living in the northern town of Kaga-Bandoro were attacked by militia fighters before United Nations peacekeepers repelled them.,2016,CAR
